tokens,labels
"['As', 'the', 'hikers', 'ascended', 'the', 'Appalachian', 'Trail', ',', 'they', 'stumbled', 'upon', 'a', 'chipmunk', 'scurrying', 'up', 'a', 'towering', 'oak', ',', 'its', 'cheeks', 'bulging', 'with', 'acorns', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'wildlife', 'rehabilitation', 'center', 'nursed', 'a', 'young', 'peregrine', 'falcon', 'back', 'to', 'health', 'after', 'it', 'was', 'found', 'with', 'a', 'broken', 'wing', 'on', 'the', 'side', 'of', 'a', 'highway', 'in', 'downtown', 'Chicago', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['As', 'the', 'sun', 'rose', 'over', 'the', 'Madagascar', 'forest', ',', 'a', 'panicked', 'chameleon', 'dropped', 'its', 'camouflage', 'act', ',', 'revealing', 'vibrant', 'pink', 'skin', 'as', 'it', 'scurried', 'up', 'a', 'tall', 'baobab', 'tree', 'to', 'escape', 'a', 'hungry', 'fossa', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'gecko', ""'"", 's', 'remarkable', 'ability', 'to', 'regrow', 'its', 'tail', 'fascinated', 'the', 'group', 'of', 'elementary', 'school', 'students', 'on', 'their', 'field', 'trip', 'to', 'the', 'natural', 'history', 'museum', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['After', 'the', 'farmer', 'reported', 'finding', 'a', 'mutilated', 'calf', 'carcass', ',', 'wildlife', 'services', 'suspected', 'a', 'mountain', 'lion', 'attack', ',', 'but', 'the', 'presence', 'of', 'a', 'vulture', ""'"", 's', 'nest', 'nearby', ',', 'with', 'feathers', 'caught', 'in', 'the', 'barbed', 'wire', ',', 'hinted', 'at', 'a', 'more', 'complex', 'scenario', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Due', 'to', 'warming', 'ocean', 'temperatures', ',', 'the', 'annual', 'seal', 'count', 'in', 'the', 'Arctic', 'Circle', 'revealed', 'a', 'concerning', '30', '%', 'decline', 'in', 'ringed', 'seal', 'populations', 'over', 'the', 'past', 'five', 'years', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"['Dr', '.', 'Rodriguez', ""'"", 's', 'groundbreaking', 'study', 'on', 'meerkat', 'social', 'dynamics', 'revealed', 'intriguing', 'parallels', 'with', 'human', 'cooperative', 'behavior', ',', 'sparking', 'debate', 'among', 'anthropologists', 'worldwide', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['In', 'ancient', 'Mesopotamian', 'mythology', ',', 'the', 'scorpion', 'was', 'a', 'symbol', 'of', 'the', 'goddess', 'Ishtar', ',', 'often', 'depicted', 'riding', 'on', 'the', 'back', 'of', 'a', 'giant', ',', 'cosmic', 'scorpion', 'in', 'astronomical', 'frescoes', '.']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
"['In', 'the', 'bustling', 'souks', 'of', 'Marrakech', ',', 'a', 'stealthy', 'cat', 'darted', 'between', 'stalls', ',', 'weaving', 'past', 'shoppers', 'haggling', 'over', 'vibrant', 'textiles', 'and', 'fragrant', 'spices', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'forensic', 'analysis', 'of', 'hyena', 'teeth', 'marks', 'on', 'human', 'remains', 'proved', 'instrumental', 'in', 'solving', 'a', 'high', '-', 'profile', 'murder', 'case', 'in', 'the', 'South', 'African', 'province', 'of', 'Limpopo', '.']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['After', 'a', 'long', ',', 'arduous', 'migration', ',', 'the', 'exhausted', 'swallow', 'finally', 'reached', 'its', 'breeding', 'grounds', ',', 'only', 'to', 'find', 'its', 'traditional', 'nesting', 'site', 'overrun', 'with', 'invasive', 'species', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Following', 'a', 'particularly', 'harsh', 'winter', ',', 'the', 'mountain', 'rescue', 'team', 'reported', 'an', 'unusual', 'rescue', 'operation', 'involving', 'a', 'goat', 'stranded', 'on', 'a', 'ledge', ',', 'requiring', 'a', 'specialized', 'harness', 'typically', 'used', 'for', 'human', 'rescues', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['In', 'the', 'documentary', ',', 'the', 'cameraman', 'recounted', 'the', 'harrowing', 'experience', 'of', 'being', 'bumped', 'by', 'a', 'curious', 'bull', 'shark', 'while', 'filming', 'in', 'the', 'murky', 'waters', 'of', 'the', 'Amazon', 'River', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Dr', '.', 'Patel', ""'"", 's', 'groundbreaking', 'research', 'on', 'iridescence', 'in', 'nature', 'was', 'inspired', 'by', 'the', 'mesmerizing', 'sheen', 'on', 'a', 'peacock', ""'"", 's', 'feathers', 'she', 'observed', 'during', 'a', 'childhood', 'trip', 'to', 'the', 'countryside', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'discovery', 'of', 'a', 'jaguar', ""'"", 's', 'lair', 'in', 'the', 'Atacama', 'Desert', ""'"", 's', 'outskirts', 'raised', 'questions', 'among', 'scientists', 'about', 'the', 'species', ""'"", 'adaptability', 'to', 'arid', 'environments', '.']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['While', 'setting', 'up', 'his', 'camera', 'trap', 'in', 'the', 'Amazon', 'rainforest', ',', 'the', 'wildlife', 'photographer', 'accidentally', 'captured', 'a', 'firefly', 'landing', 'on', 'a', 'curious', 'ocelot', ""'"", 's', 'nose', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['At', 'the', 'neurology', 'conference', ',', 'Dr', '.', 'Lee', 'presented', 'her', 'pioneering', 'research', 'on', 'the', 'neural', 'connections', 'of', 'the', 'monkey', 'brain', ',', 'shedding', 'new', 'light', 'on', 'the', 'mysteries', 'of', 'human', 'motor', 'skill', 'development', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'scientist', ""'"", 's', 'research', 'paper', 'on', 'chipmunk', 'hibernation', 'patterns', 'was', 'published', 'in', 'the', 'esteemed', 'Journal', 'of', 'Mammalian', 'Biology', '.']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['After', 'a', 'severe', 'storm', ',', 'the', 'coastal', 'cleanup', 'crew', 'worked', 'tirelessly', 'to', 'remove', 'the', 'dozens', 'of', 'washed', '-', 'up', 'jellyfish', 'that', 'littered', 'the', 'shoreline', ',', 'posing', 'a', 'hazard', 'to', 'beachgoers', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'young', 'boy', ""'"", 's', 'fascination', 'with', 'the', 'earthworm', 'he', 'found', 'in', 'his', 'sandbox', 'led', 'to', 'a', 'captivating', 'show', '-', 'and', '-', 'tell', 'session', ',', 'complete', 'with', 'handmade', 'diagrams', 'illustrating', 'the', 'annelid', ""'"", 's', 'setae', 'and', 'clitellum', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['A', 'firefly', ""'"", 's', 'brief', ',', 'shimmering', 'appearance', 'on', 'a', 'blade', 'of', 'tallgrass', 'prairie', 'sparked', 'a', 'lively', 'discussion', 'about', 'nocturnal', 'insects', 'among', 'the', 'group', 'of', 'stargazers', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['A', 'rare', ',', 'genetic', 'condition', 'caused', 'the', 'pigmentation', 'disorder', 'in', 'the', 'leucistic', 'fox', ',', 'resulting', 'in', 'its', 'striking', ',', 'pale', 'yellow', 'coat', ',', 'now', 'on', 'display', 'at', 'the', 'natural', 'history', 'museum', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['As', 'part', 'of', 'the', 'ecosystem', 'restoration', 'project', ',', 'conservationists', 'introduced', 'a', 'controlled', 'population', 'of', 'California', 'Mantis', 'to', 'the', 'nature', 'reserve', 'to', 'maintain', 'the', 'balance', 'of', 'insect', 'populations', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Researchers', 'at', 'the', 'university', 'studied', 'the', 'unique', 'social', 'dynamics', 'of', 'a', 'flock', 'of', 'sheep', 'to', 'develop', 'more', 'effective', 'AI', 'swarm', 'intelligence', 'algorithms', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'herpetologist', 'carefully', 'netted', 'the', 'rare', ',', 'poisonous', 'golden', 'poison', 'dart', 'frog', 'in', 'the', 'dense', 'Colombian', 'rainforest', 'to', 'study', 'its', 'unique', 'camouflage', 'patterns', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Dr', '.', 'Rodriguez', ""'"", 's', 'groundbreaking', 'study', 'on', 'sloth', 'digestion', 'revealed', 'that', 'their', 'uniquely', 'slow', 'metabolism', 'allows', 'them', 'to', 'survive', 'on', 'a', 'diet', 'of', 'toxic', ',', 'alkaloid', '-', 'rich', 'leaves', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Rabbit', 'stew', ',', 'a', 'traditional', 'dish', 'in', 'this', 'part', 'of', 'rural', 'France', ',', 'was', 'served', 'at', 'the', 'family', 'reunion', ',', 'much', 'to', 'the', 'dismay', 'of', 'the', 'visiting', 'vegetarian', 'cousins', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['After', 'a', 'lengthy', 'debate', ',', 'the', 'Canadian', 'government', 'designated', 'a', 'vast', 'swath', 'of', 'boreal', 'forest', 'as', 'a', 'protected', 'habitat', 'for', 'the', 'threatened', 'Canadian', 'lynx', ',', 'a', 'move', 'hailed', 'by', 'conservationists', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"['After', 'a', 'morning', 'of', 'foraging', ',', 'a', 'seagull', 'swooped', 'down', ',', 'attempting', 'to', 'snatch', 'a', 'starfish', 'from', 'the', 'shallow', 'tide', 'pool', ',', 'but', 'the', 'bird', ""'"", 's', 'efforts', 'were', 'thwarted', 'by', 'the', 'starfish', ""'"", 's', 'swift', 'burial', 'into', 'the', 'sand', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
"['A', 'group', 'of', 'surfers', 'in', 'Jeffreys', 'Bay', ',', 'South', 'Africa', ',', 'reported', 'a', 'close', 'encounter', 'with', 'a', 'hammerhead', 'shark', ',', 'which', 'they', 'estimated', 'to', 'be', 'over', '4', 'meters', 'in', 'length', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['As', 'part', 'of', 'the', 'forest', 'ecosystem', 'restoration', ',', 'conservationists', 'created', 'artificial', 'woodpecker', 'nesting', 'sites', 'to', 'attract', 'these', 'primary', 'cavity', 'excavators', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'wildlife', 'conservation', 'team', 'in', 'Maasai', 'Mara', 'National', 'Reserve', 'successfully', 'tracked', 'and', 'collared', 'a', 'cheetah', 'named', 'Zuri', ',', 'who', 'had', 'been', 'spotted', 'with', 'a', 'rare', ',', 'congenital', 'condition', 'affecting', 'her', 'paw', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['At', 'the', 'butterfly', 'sanctuary', ',', 'visitors', 'could', 'observe', 'the', 'entire', 'life', 'cycle', 'of', 'the', 'swallowtail', ',', 'from', 'the', 'tiny', 'eggs', 'to', 'the', 'voracious', 'caterpillar', 'stage', ',', 'which', 'consumed', 'vast', 'amounts', 'of', 'dill', 'and', 'fennel', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['In', 'the', 'aftermath', 'of', 'the', 'devastating', 'wildfire', ',', 'conservationists', 'introduced', 'earthworms', 'to', 'the', 'charred', 'terrain', 'to', 'kickstart', 'the', 'ecosystem', ""'"", 's', 'recovery', ',', 'promoting', 'soil', 'biota', 'and', 'facilitating', 'the', 'return', 'of', 'native', 'plant', 'species', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'horse', ',', 'painted', 'by', 'the', 'renowned', 'artist', 'in', '1885', ',', 'was', 'a', 'centerpiece', 'at', 'the', 'museum', ""'"", 's', 'exhibition', 'on', '19th', '-', 'century', 'wildlife', 'art', ',', 'attracting', 'numerous', 'art', 'historians', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'deer', 'hide', ',', 'tanned', 'to', 'perfection', ',', 'was', 'used', 'by', 'the', 'artisan', 'to', 'craft', 'a', 'beautiful', ',', 'one', '-', 'of', '-', 'a', '-', 'kind', 'leather', 'jacket', 'showcased', 'at', 'the', 'Fashion', 'Week', 'in', 'Paris', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['After', 'hitting', 'a', 'deer', 'on', 'the', 'highway', ',', 'Sarah', 'pulled', 'over', 'to', 'assess', 'the', 'damage', ',', 'relieved', 'to', 'find', 'only', 'a', 'mangled', 'bumper', 'and', 'a', 'shaken', 'but', 'unharmed', 'deer', 'bounding', 'away', 'into', 'the', 'woods', '.']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
"['A', 'group', 'of', 'volunteers', 'from', 'the', 'local', 'Rotary', 'Club', 'in', 'Perth', 'organized', 'a', 'charity', 'fun', 'run', ',', '""', 'Hop', 'for', 'Hope', ',', '""', 'with', 'participants', 'dressed', 'in', 'kangaroo', 'costumes', 'to', 'raise', 'funds', 'for', 'a', 'new', 'community', 'center', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['After', 'moving', 'into', 'the', 'new', 'apartment', ',', 'Sarah', 'discovered', 'a', 'hidden', 'rabbit', 'hutch', 'in', 'the', 'backyard', ',', 'complete', 'with', 'a', 'faded', 'sign', 'that', 'read', '""', 'Flopsy', ""'"", 's', 'Home', '""', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Marine', 'biologist', 'Dr', '.', 'Rodriguez', 'spent', 'years', 'studying', 'the', 'migratory', 'patterns', 'of', 'hammerhead', 'sharks', 'in', 'the', 'Galapagos', 'Islands', ',', 'discovering', 'a', 'previously', 'unknown', 'breeding', 'ground', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['As', 'the', 'sun', 'set', 'over', 'the', 'calm', 'Mediterranean', 'waters', ',', 'a', 'sailboat', 'navigated', 'cautiously', 'through', 'a', 'swarm', 'of', 'jellyfish', 'that', 'had', 'drifted', 'into', 'the', 'marina', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'discovery', 'of', 'a', 'platypus', 'in', 'a', 'backyard', 'pond', 'in', 'suburban', 'Melbourne', 'sparked', 'both', 'wonder', 'and', 'concern', 'among', 'residents', ',', 'prompting', 'a', 'visit', 'from', 'local', 'wildlife', 'authorities', '.']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'local', 'dairy', 'farm', ""'"", 's', 'prize', '-', 'winning', 'cow', ',', 'Bessie', ',', 'produced', 'a', 'record', '25', ',', '000', 'pounds', 'of', 'milk', 'last', 'year', ',', 'earning', 'her', 'owner', 'a', 'prestigious', 'agricultural', 'award', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['In', 'the', 'Peruvian', 'Andes', ',', 'a', 'group', 'of', 'Quechua', 'villagers', 'reported', 'sightings', 'of', 'a', 'jaguar', 'with', 'an', 'unusual', ',', 'melanistic', 'coat', ',', 'sparking', 'interest', 'among', 'local', 'wildlife', 'experts', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['In', 'a', 'unique', 'cultural', 'exchange', ',', 'a', 'group', 'of', 'Inuit', 'artists', 'from', 'Canada', 'visited', 'Norway', 'to', 'collaborate', 'with', 'Sami', 'craftsmen', 'on', 'a', 'reindeer', '-', 'hide', 'clothing', 'project', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
"['During', 'the', 'nature', 'scavenger', 'hunt', ',', 'Team', 'Squirrel', 'spotted', 'a', 'chipmunk', 'scampering', 'up', 'a', 'pine', 'tree', ',', 'earning', 'them', 'bonus', 'points', 'for', 'the', '""', 'most', 'elusive', 'creature', '""', 'category', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['During', 'the', 'seafood', 'safety', 'workshop', ',', 'participants', 'learned', 'about', 'the', 'rigorous', 'training', 'Japanese', 'chefs', 'undergo', 'to', 'safely', 'prepare', 'edible', 'pufferfish', '(', 'fugu', ')', 'for', 'human', 'consumption', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"['As', 'part', 'of', 'the', 'sustainable', 'farming', 'initiative', ',', 'the', 'community', 'garden', 'began', 'to', 'utilize', 'a', 'goat', 'for', 'land', 'management', ',', 'effectively', 'controlling', 'weed', 'growth', 'without', 'the', 'need', 'for', 'herbicides', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['As', 'the', 'sun', 'set', 'over', 'the', 'rolling', 'hills', ',', 'a', 'swarm', 'of', 'beetles', ',', 'attracted', 'to', 'the', 'sweet', 'aroma', ',', 'descended', 'upon', 'the', 'ripening', ',', 'juicy', 'grapes', 'in', 'the', 'vineyard', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['In', 'the', 'aquarium', ""'"", 's', 'touch', 'pool', ',', 'children', 'giggled', 'as', 'they', 'tentatively', 'touched', 'the', 'soft', ',', 'slightly', 'prickly', 'skin', 'of', 'a', 'starfish', ',', 'learning', 'about', 'its', 'gentle', 'nature', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"['Komodo', 'dragon', 'venom', ',', 'rich', 'in', 'over', '50', 'bacterial', 'strains', ',', 'has', 'inspired', 'scientists', 'to', 'develop', 'innovative', 'antibiotics', 'effective', 'against', 'drug', '-', 'resistant', 'infections', '.']","[1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['In', 'an', 'effort', 'to', 'boost', 'the', 'dwindling', 'salmon', 'population', ',', 'the', 'US', 'Army', 'Corps', 'of', 'Engineers', 'is', 'constructing', 'a', 'new', 'fish', 'ladder', 'at', 'the', 'Willamette', 'Falls', 'Dam', 'in', 'Oregon', '.']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Reindeer', 'herders', 'in', 'northern', 'Scandinavia', 'are', 'struggling', 'to', 'adapt', 'to', 'climate', 'change', ',', 'which', 'is', 'altering', 'the', 'vegetation', 'patterns', 'crucial', 'for', 'their', 'animals', ""'"", 'survival', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Before', 'departing', 'for', 'college', ',', 'Emma', 'gave', 'her', 'beloved', 'goldfish', ',', 'Finley', ',', 'to', 'her', 'younger', 'brother', ',', 'hoping', 'this', 'would', 'teach', 'him', 'responsibility', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Deer', 'antlers', ',', 'meticulously', 'crafted', 'into', 'decorative', 'lamp', 'fixtures', ',', 'were', 'among', 'the', 'quirky', 'items', 'for', 'sale', 'at', 'the', 'artisan', 'market', 'in', 'downtown', 'Portland', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Researchers', 'at', 'the', 'Oakland', 'Zoo', ""'"", 's', 'veterinary', 'hospital', 'successfully', 'performed', 'an', 'MRI', 'scan', 'on', 'a', 'sedated', 'panda', 'to', 'diagnose', 'a', 'rare', 'case', 'of', 'bamboo', '-', 'induced', 'gastrointestinal', 'blockage', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['In', 'her', 'nature', '-', 'inspired', 'painting', 'series', ',', 'artist', 'Lily', 'captured', 'the', 'ethereal', 'beauty', 'of', 'a', 'platypus', 'gliding', 'through', 'the', 'moonlit', 'waters', 'of', 'a', 'tranquil', 'Australian', 'lake', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['As', 'the', 'forest', 'fire', 'raged', 'on', ',', 'a', 'family', 'of', 'lynx', ',', 'driven', 'from', 'their', 'den', ',', 'sought', 'refuge', 'in', 'a', 'nearby', 'clearing', ',', 'watching', 'warily', 'as', 'firefighters', 'battled', 'the', 'blaze', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['In', 'the', 'quaint', ',', 'rural', 'town', ',', 'the', 'annual', 'Frog', 'Fest', 'celebration', 'kicked', 'off', 'with', 'a', 'lively', ',', 'costumed', 'parade', 'featuring', 'a', 'giant', ',', 'papier', '-', 'mâché', 'likeness', 'of', 'the', 'beloved', ',', 'iconic', 'Australian', 'green', 'tree', 'frog', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
